elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
710.002492, 10.001607, 322815, 60, 701.8, 627, 1110, 1742, 5616, 199816, 0
720.001178, 9.998686, 363064, 51, 653.6, 606, 997, 1240, 4029, 118619, 8
730.00102, 9.999842, 347161, 51, 672.0, 604, 1004, 1419, 6558, 161211, 0
740.001052, 10.000032, 340780, 48, 678.0, 607, 1018, 1618, 7183, 130319, 0
750.000881, 9.999829, 344059, 60, 674.9, 609, 1020, 1466, 6364, 139364, 5
760.002354, 10.001473, 347281, 57, 664.9, 604, 1000, 1449, 5321, 160861, 11
770.001176, 9.998822, 342858, 62, 666.3, 609, 1018, 1375, 5059, 148316, 7
780.001325, 10.000149, 353817, 62, 659.3, 603, 1011, 1581, 3489, 58168, 12
790.001563, 10.000238, 342214, 51, 667.0, 600, 1009, 1557, 5528, 183561, 0
800.003613, 10.00205, 347178, 47, 675.1, 596, 1025, 1726, 6859, 119629, 0
810.002056, 9.998443, 358482, 52, 649.5, 590, 958, 1291, 5565, 74638, 13
820.001276, 9.99922, 349850, 44, 665.4, 596, 1032, 1601, 5134, 162602, 0
830.000989, 9.999713, 359161, 53, 642.2, 590, 970, 1233, 4600, 53177, 9
840.002251, 10.001262, 353019, 53, 640.3, 586, 956, 1222, 5556, 154901, 13
850.001061, 9.99881, 341959, 48, 678.1, 603, 1033, 1615, 7331, 96376, 5
860.001058, 9.999997, 328015, 51, 725.0, 622, 1152, 2076, 7352, 181622, 0
870.000889, 9.999831, 347593, 76, 675.6, 595, 1006, 1581, 5810, 184786, 0
880.002184, 10.001295, 350067, 55, 658.4, 592, 988, 1426, 5837, 197803, 0
890.001086, 9.998902, 353286, 43, 630.6, 585, 953, 1318, 5297, 51106, 19
900.001131, 10.000045, 352375, 65, 664.8, 600, 1034, 1547, 6004, 47446, 9
901.008192, 1.007061, 7659, 65, 660.7, 597, 1016, 1609, 6049, 23973, 0
