elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
710.001189, 9.999981, 70505, 108, 895.8, 850, 1200, 2568, 7228, 48213, 0
720.001176, 9.999987, 69753, 139, 909.0, 856, 1203, 2707, 7602, 46567, 0
730.001193, 10.000017, 69617, 132, 898.3, 853, 1194, 2420, 7966, 84859, 0
740.001239, 10.000046, 71850, 125, 882.8, 834, 1235, 2376, 7835, 23526, 0
750.001205, 9.999966, 70984, 72, 895.8, 848, 1282, 2296, 7302, 52155, 0
760.001184, 9.999979, 69051, 155, 914.4, 866, 1250, 2551, 7259, 55362, 0
770.003631, 10.002447, 69167, 64, 914.1, 867, 1193, 2543, 8247, 78562, 0
780.001329, 9.997698, 69247, 79, 918.0, 870, 1239, 2392, 7638, 64165, 0
790.001258, 9.999929, 69557, 86, 906.3, 870, 1193, 2313, 6891, 40243, 0
800.001242, 9.999984, 68814, 106, 919.0, 872, 1209, 2948, 8600, 44575, 0
810.001349, 10.000107, 69087, 111, 918.9, 865, 1250, 2741, 7998, 57450, 0
820.001212, 9.999863, 68862, 67, 915.3, 867, 1210, 2545, 7786, 97414, 0
830.001233, 10.000021, 71728, 105, 886.0, 841, 1158, 2335, 7475, 107784, 0
840.001301, 10.000068, 70501, 86, 898.5, 850, 1189, 2462, 7344, 67060, 0
850.00132, 10.000019, 70037, 90, 899.3, 853, 1197, 2396, 8307, 23476, 0
860.001272, 9.999952, 69290, 76, 912.0, 852, 1264, 2605, 9278, 75097, 0
870.001196, 9.999924, 69826, 72, 908.5, 863, 1226, 2643, 7662, 44600, 0
880.002873, 10.001677, 69924, 66, 908.4, 856, 1221, 2527, 7631, 90786, 0
890.001192, 9.998319, 69725, 79, 916.3, 861, 1210, 3084, 8155, 48365, 0
900.001548, 10.000356, 70169, 85, 896.2, 860, 1164, 2524, 7107, 53022, 0
901.007158, 1.00561, 4654, 85, 909.3, 864, 1191, 2705, 7433, 41973, 0
