elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
710.001189, 9.999981, 281670, 74, 829.0, 782, 1138, 2399, 7178, 48316, 0
720.001176, 9.999987, 280389, 63, 835.2, 788, 1141, 2413, 7254, 46606, 0
730.001193, 10.000017, 279867, 106, 833.2, 785, 1152, 2348, 7271, 87967, 0
740.001239, 10.000046, 286079, 60, 815.2, 769, 1160, 2084, 7724, 70264, 0
750.001205, 9.999966, 284530, 64, 828.9, 783, 1213, 2101, 7007, 56394, 0
760.001184, 9.999979, 276298, 122, 849.2, 799, 1192, 2420, 7090, 69865, 0
770.003631, 10.002447, 273289, 47, 848.1, 798, 1135, 2358, 8166, 78581, 0
780.001329, 9.997698, 283556, 71, 847.3, 801, 1173, 2266, 7373, 64165, 0
790.001258, 9.999929, 278659, 85, 837.4, 803, 1130, 2139, 7029, 54815, 0
800.001242, 9.999984, 267224, 68, 851.2, 804, 1152, 2687, 8424, 57461, 0
810.001349, 10.000107, 277199, 81, 845.8, 796, 1177, 2435, 7561, 92532, 0
820.001212, 9.999863, 285355, 50, 848.0, 797, 1141, 2457, 8164, 97520, 0
830.001233, 10.000021, 278543, 71, 817.5, 776, 1099, 2163, 7176, 107790, 0
840.001301, 10.000068, 281619, 66, 836.0, 784, 1127, 2367, 8648, 67097, 0
850.00132, 10.000019, 279064, 76, 835.7, 786, 1146, 2226, 8886, 68336, 0
860.001272, 9.999952, 281149, 84, 839.5, 785, 1178, 2376, 8554, 75099, 0
870.001196, 9.999924, 275336, 55, 843.6, 796, 1182, 2518, 7655, 44708, 0
880.002873, 10.001677, 279180, 47, 835.4, 789, 1158, 2292, 7313, 90797, 0
890.001192, 9.998319, 286908, 77, 841.4, 791, 1139, 2768, 7831, 49894, 0
900.001548, 10.000356, 276809, 74, 825.3, 794, 1099, 2242, 6917, 49894, 0
901.007158, 1.00561, 8257, 71, 837.0, 796, 1123, 2391, 7575, 42059, 0
