elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
590.001279, 10.000031, 75807, 1074, 3915.6, 3786, 4880, 6029, 10670, 53482, 0
600.001303, 10.000024, 76477, 494, 3871.0, 3799, 4306, 5813, 9657, 73907, 0
610.001288, 9.999985, 76442, 2902, 3860.5, 3775, 4306, 5827, 9237, 34068, 0
620.001212, 9.999924, 76407, 1970, 3879.4, 3786, 4377, 5659, 9253, 86059, 0
630.001257, 10.000045, 76961, 2776, 3851.2, 3776, 4294, 5583, 9582, 13118, 0
640.001216, 9.999959, 77410, 2593, 3828.8, 3752, 4307, 5288, 7861, 13046, 0
650.001262, 10.000046, 77974, 2840, 3798.3, 3725, 4198, 5435, 9807, 16802, 0
660.001277, 10.000015, 76950, 2887, 3845.0, 3775, 4284, 5390, 8981, 10742, 0
670.001275, 9.999998, 76837, 2900, 3865.7, 3769, 4394, 5719, 8927, 89775, 0
680.001239, 9.999964, 71024, 1183, 4155.8, 4081, 4748, 6104, 10952, 67657, 0
690.001284, 10.000045, 72009, 203, 4117.8, 4044, 4655, 5959, 9639, 12307, 0
700.001239, 9.999955, 73363, 1416, 4035.0, 3944, 4615, 6053, 8786, 25599, 0
710.001259, 10.00002, 74601, 2846, 3968.4, 3900, 4441, 5527, 7870, 92463, 0
720.001272, 10.000013, 74162, 2938, 4014.0, 3946, 4551, 5652, 6963, 61889, 0
730.001252, 9.99998, 73327, 1733, 4024.6, 3943, 4599, 5984, 8470, 85029, 0
740.001236, 9.999984, 73585, 283, 4029.7, 3952, 4535, 5617, 10174, 93689, 0
750.001223, 9.999987, 71181, 2775, 4143.2, 4074, 4672, 6072, 9075, 11678, 0
760.001241, 10.000018, 73563, 569, 4032.4, 3965, 4532, 5554, 8510, 64692, 0
770.001273, 10.000032, 77151, 2794, 3847.4, 3764, 4312, 5545, 9470, 12020, 0
780.001302, 10.000029, 77604, 197, 3840.1, 3763, 4285, 5617, 10676, 26099, 0
790.001245, 9.999943, 75512, 1247, 3892.7, 3798, 4396, 5756, 12038, 71180, 0
800.001222, 9.999977, 76121, 2886, 3884.9, 3774, 4558, 5675, 10284, 13857, 0
810.001243, 10.000021, 76881, 2708, 3847.2, 3783, 4291, 5267, 6889, 12237, 0
820.001248, 10.000005, 76999, 1193, 3859.8, 3749, 4378, 5945, 11523, 15325, 0
830.001232, 9.999984, 76515, 744, 3851.8, 3781, 4293, 5395, 10498, 63905, 0
840.001279, 10.000047, 76868, 2862, 3849.3, 3781, 4311, 5391, 7044, 9973, 0
850.001276, 9.999997, 72110, 2974, 4085.8, 4011, 4639, 5854, 9947, 16906, 0
860.001246, 9.99997, 73794, 2958, 4024.0, 3938, 4666, 5805, 9316, 106367, 0
870.001273, 10.000027, 76192, 2806, 3898.7, 3816, 4374, 5208, 7936, 103446, 0
880.001281, 10.000008, 75278, 2820, 3924.5, 3828, 4482, 6118, 8083, 47731, 0
890.001238, 9.999957, 74649, 2016, 3964.5, 3861, 4509, 6127, 13111, 45473, 0
900.001283, 10.000045, 76397, 1990, 3896.5, 3809, 4416, 5420, 10291, 74826, 0
901.004215, 1.002932, 6487, 1363, 3893.3, 3813, 4392, 5393, 9404, 44766, 0
