elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
720.002052, 9.998911, 348021, 51, 687.6, 639, 1003, 2035, 7099, 65030, 0
730.002639, 10.000587, 331817, 50, 689.6, 651, 966, 1890, 7427, 34463, 0
740.001159, 9.99852, 336501, 45, 699.9, 639, 996, 2935, 8272, 45006, 0
750.001062, 9.999903, 339548, 48, 687.5, 636, 995, 2218, 7324, 53655, 0
760.003667, 10.002605, 343862, 35, 683.7, 626, 989, 2426, 8029, 53655, 0
770.004107, 10.00044, 346884, 41, 673.9, 623, 969, 2345, 7784, 43332, 0
780.000993, 9.996886, 336223, 70, 692.9, 633, 976, 2357, 8822, 66395, 0
790.002067, 10.001074, 343707, 36, 693.1, 640, 959, 2102, 8489, 66395, 0
800.001045, 9.998978, 339424, 36, 677.0, 628, 952, 2151, 7670, 68855, 0
810.001046, 10.000001, 340049, 52, 684.3, 633, 997, 2093, 7048, 56877, 0
820.001, 9.999954, 344522, 56, 686.7, 639, 999, 1964, 7097, 76875, 0
830.003311, 10.002311, 331085, 40, 696.7, 646, 986, 2454, 7683, 44267, 0
840.007124, 10.003813, 336573, 71, 698.7, 643, 1002, 2278, 8307, 83146, 0
850.001004, 9.99388, 321427, 42, 716.9, 664, 1026, 2321, 7713, 64302, 0
860.002022, 10.001018, 336134, 58, 708.7, 658, 1037, 2045, 7348, 52335, 0
870.002053, 10.000031, 300413, 73, 770.2, 724, 1064, 2283, 8183, 40947, 0
880.00102, 9.998967, 333550, 69, 691.4, 643, 981, 2204, 7359, 68025, 0
890.002006, 10.000986, 342238, 51, 685.7, 631, 995, 2005, 8209, 68025, 0
900.002071, 10.000065, 332866, 69, 698.1, 647, 991, 2256, 7981, 51439, 0
901.005223, 1.003152, 12451, 58, 706.5, 653, 1015, 2148, 7670, 51439, 0
