elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
410.002104, 10.000143, 326076, 57, 721.7, 697, 951, 1448, 3888, 53757, 0
420.000901, 9.998797, 326309, 48, 718.1, 697, 930, 1376, 3879, 66408, 0
430.0021, 10.001199, 333993, 48, 708.3, 686, 935, 1442, 3919, 60975, 0
440.00101, 9.99891, 317446, 59, 722.0, 699, 938, 1416, 4287, 39133, 0
450.002023, 10.001013, 328421, 77, 709.7, 684, 932, 1438, 4279, 53471, 0
460.001965, 9.999942, 323176, 75, 722.0, 697, 954, 1433, 3261, 71609, 0
470.002016, 10.000051, 334204, 60, 731.3, 707, 954, 1480, 3513, 71609, 0
480.001995, 9.999979, 311562, 80, 721.5, 708, 914, 1282, 3360, 44711, 0
490.001912, 9.999917, 319461, 64, 730.7, 701, 952, 1516, 3991, 32062, 0
500.001912, 10.0, 325956, 120, 723.4, 701, 924, 1420, 3948, 26786, 0
510.001975, 10.000063, 322292, 104, 718.5, 696, 922, 1460, 3058, 63854, 0
520.001913, 9.999938, 329022, 64, 720.5, 693, 928, 1475, 3276, 87208, 0
530.002013, 10.0001, 333375, 85, 714.9, 692, 909, 1389, 4027, 83913, 0
540.001996, 9.999983, 319394, 73, 712.4, 697, 898, 1175, 3931, 38600, 0
550.001922, 9.999926, 318490, 52, 730.8, 699, 944, 1507, 4836, 60560, 0
560.00198, 10.000058, 324746, 72, 732.2, 702, 933, 1458, 5241, 51330, 0
570.002011, 10.000031, 318902, 106, 731.4, 704, 936, 1457, 3154, 56792, 0
580.001973, 9.999962, 326693, 66, 724.6, 697, 924, 1371, 3988, 86889, 0
590.001927, 9.999954, 321574, 53, 729.5, 703, 918, 1440, 3964, 96436, 0
600.001974, 10.000047, 319554, 77, 731.7, 707, 914, 1272, 8095, 75248, 0
610.001947, 9.999973, 319069, 74, 726.0, 701, 927, 1433, 4753, 44513, 0
620.001907, 9.99996, 332660, 110, 714.7, 692, 916, 1410, 4099, 43392, 0
630.001929, 10.000022, 326774, 86, 709.2, 692, 900, 1309, 3996, 49609, 0
640.002057, 10.000128, 329352, 52, 714.1, 693, 908, 1394, 4018, 43926, 0
650.000913, 9.998856, 317048, 76, 723.1, 691, 910, 1596, 6139, 84554, 0
660.002037, 10.001124, 329738, 76, 718.7, 697, 925, 1442, 2628, 76735, 0
670.001098, 9.999061, 317999, 49, 725.4, 697, 927, 1462, 5385, 91713, 0
680.000901, 9.999803, 324908, 49, 729.2, 699, 932, 1469, 4683, 91713, 0
690.001982, 10.001081, 320681, 91, 720.4, 694, 926, 1421, 3437, 69163, 0
700.001907, 9.999925, 327764, 51, 720.1, 692, 928, 1481, 3119, 98698, 0
710.001931, 10.000024, 325408, 64, 715.6, 687, 907, 1490, 6248, 40063, 0
720.002035, 10.000104, 321341, 70, 723.2, 694, 940, 1414, 6081, 86679, 0
730.000949, 9.998914, 326522, 51, 720.8, 693, 938, 1430, 2621, 98803, 0
740.001978, 10.001029, 329608, 78, 724.1, 695, 934, 1435, 5024, 63370, 0
750.001941, 9.999963, 327204, 50, 718.6, 698, 921, 1400, 3977, 53200, 0
760.001991, 10.00005, 323444, 71, 714.1, 699, 910, 1337, 3240, 50441, 0
770.001909, 9.999918, 323654, 49, 713.6, 691, 922, 1440, 3979, 47657, 0
780.001916, 10.000007, 325533, 49, 718.0, 693, 940, 1458, 2397, 65951, 0
790.002398, 10.000482, 327833, 106, 719.4, 692, 943, 1462, 3612, 58895, 0
800.001943, 9.999545, 322596, 70, 727.6, 690, 974, 1542, 6722, 88109, 0
810.001923, 9.99998, 326384, 70, 715.8, 688, 923, 1431, 4254, 46173, 0
820.001913, 9.99999, 327832, 68, 716.8, 690, 905, 1354, 4577, 113792, 0
830.001915, 10.000002, 318980, 52, 724.0, 698, 914, 1455, 4200, 52862, 0
840.001995, 10.00008, 329700, 65, 725.7, 693, 929, 1428, 5375, 58212, 0
850.001903, 9.999908, 322879, 105, 721.9, 694, 912, 1370, 5795, 70646, 0
860.002069, 10.000166, 326191, 70, 723.9, 693, 907, 1347, 5506, 85504, 0
870.001928, 9.999859, 325350, 69, 726.0, 699, 912, 1254, 5612, 76318, 0
880.00193, 10.000002, 322678, 66, 717.1, 700, 905, 1137, 4233, 59031, 0
890.001968, 10.000038, 331873, 58, 718.8, 691, 934, 1456, 4175, 63211, 0
900.001989, 10.000021, 325791, 166, 708.1, 690, 900, 1269, 3962, 43644, 0
901.007305, 1.005316, 7309, 71, 717.6, 692, 924, 1412, 4244, 50822, 0
