elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
720.002035, 10.000104, 81187, 95, 772.8, 745, 973, 1473, 5809, 47560, 0
730.000949, 9.998914, 80943, 56, 777.5, 745, 971, 1508, 3489, 98835, 0
740.001978, 10.001029, 81168, 154, 777.9, 745, 983, 1542, 5875, 62898, 0
750.001941, 9.999963, 81178, 55, 769.7, 748, 958, 1466, 3915, 30650, 0
760.001991, 10.00005, 82956, 63, 763.6, 749, 950, 1409, 3149, 33704, 0
770.001909, 9.999918, 81021, 62, 763.2, 742, 959, 1502, 3463, 19623, 0
780.001916, 10.000007, 81587, 56, 765.5, 744, 968, 1536, 2423, 47559, 0
790.002398, 10.000482, 81762, 131, 769.5, 745, 988, 1540, 2840, 58800, 0
800.001943, 9.999545, 80689, 85, 775.5, 740, 1011, 1609, 4938, 69026, 0
810.001923, 9.99998, 82259, 124, 768.8, 740, 971, 1539, 4648, 38765, 0
820.001913, 9.99999, 81718, 237, 768.9, 742, 947, 1448, 3979, 113756, 0
830.001915, 10.000002, 80939, 61, 773.3, 748, 949, 1516, 4294, 48265, 0
840.001995, 10.00008, 81174, 83, 772.3, 744, 964, 1478, 4616, 57727, 0
850.001903, 9.999908, 81407, 115, 771.4, 745, 954, 1453, 5295, 69957, 0
860.002069, 10.000166, 80838, 89, 771.7, 746, 947, 1400, 4680, 86091, 0
870.001928, 9.999859, 80746, 92, 771.5, 751, 949, 1283, 5189, 76231, 0
880.00193, 10.000002, 82299, 72, 769.1, 752, 947, 1212, 4288, 50742, 0
890.001968, 10.000038, 81299, 66, 768.9, 744, 976, 1535, 3509, 58932, 0
900.001989, 10.000021, 81986, 226, 759.2, 742, 945, 1365, 3746, 50366, 0
901.007305, 1.005316, 5136, 78, 774.9, 743, 971, 1505, 5205, 50842, 0
