elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
320.001609, 10.00002, 69207, 1568, 4252.2, 4233, 4910, 5561, 7756, 57212, 0
330.001657, 10.000048, 69371, 1111, 4269.3, 4247, 4913, 5330, 7672, 85787, 0
340.001578, 9.999921, 69277, 961, 4263.7, 4229, 4941, 5432, 7770, 92937, 0
350.001606, 10.000028, 68316, 1165, 4331.1, 4305, 5053, 5695, 7745, 107147, 0
360.001587, 9.999981, 68303, 681, 4363.4, 4341, 5046, 5659, 8366, 105717, 0
370.001598, 10.000011, 68083, 768, 4351.8, 4309, 5035, 5909, 16079, 27635, 0
380.00161, 10.000012, 68737, 1728, 4293.4, 4268, 4983, 5559, 8198, 101000, 0
390.001611, 10.000001, 68772, 747, 4307.7, 4273, 4988, 5664, 8208, 91715, 0
400.001655, 10.000044, 62881, 1331, 4670.1, 4453, 5398, 12396, 13107, 63393, 0
410.001588, 9.999933, 67406, 1749, 4402.2, 4379, 5080, 5713, 9297, 70474, 0
420.00162, 10.000032, 68352, 1431, 4324.7, 4288, 5033, 6154, 8474, 117820, 0
430.001617, 9.999997, 69616, 1048, 4260.1, 4198, 4966, 6559, 14867, 53823, 0
440.001569, 9.999952, 68920, 1626, 4265.2, 4241, 4934, 5622, 8665, 79696, 0
450.001604, 10.000035, 70607, 1376, 4199.0, 4169, 4885, 5435, 7984, 86292, 0
460.001654, 10.00005, 69426, 1184, 4257.6, 4233, 4914, 5445, 7039, 105760, 0
470.001628, 9.999974, 69790, 1838, 4264.3, 4224, 5016, 6283, 10106, 17047, 0
480.001672, 10.000044, 69202, 1003, 4280.9, 4254, 4986, 5529, 10743, 75183, 0
490.001588, 9.999916, 69902, 1355, 4238.4, 4186, 4910, 5774, 12023, 71165, 0
500.001627, 10.000039, 69095, 1233, 4269.8, 4247, 4973, 5596, 10834, 31859, 0
510.001574, 9.999947, 69310, 568, 4284.2, 4262, 4939, 5376, 8184, 99866, 0
520.001613, 10.000039, 70090, 1059, 4242.6, 4218, 4965, 6060, 9771, 20345, 0
530.001608, 9.999995, 68193, 446, 4323.6, 4299, 4989, 5724, 13714, 42232, 0
540.001566, 9.999958, 67798, 1646, 4351.3, 4331, 5000, 5761, 9145, 79507, 0
550.00158, 10.000014, 68099, 1908, 4349.1, 4301, 5008, 5885, 8498, 70865, 0
560.001677, 10.000097, 68625, 1086, 4333.8, 4309, 5025, 6306, 8959, 19223, 0
570.001639, 9.999962, 68855, 203, 4304.3, 4266, 4999, 6049, 8752, 55593, 0
580.001651, 10.000012, 67711, 1781, 4339.1, 4321, 4970, 5770, 8833, 108409, 0
590.001602, 9.999951, 68050, 1215, 4349.5, 4318, 5103, 6510, 11300, 16955, 0
600.001613, 10.000011, 68114, 1304, 4349.7, 4328, 5045, 5614, 8074, 93113, 0
610.001601, 9.999988, 67208, 228, 4425.6, 4388, 5180, 6884, 11587, 38048, 0
620.00163, 10.000029, 67379, 1033, 4381.3, 4360, 5078, 5531, 7272, 86946, 0
630.001608, 9.999978, 69371, 1117, 4240.7, 4219, 4900, 5512, 10268, 25088, 0
640.001621, 10.000013, 70053, 1128, 4233.2, 4207, 4902, 5541, 7454, 108407, 0
650.001629, 10.000008, 69089, 1772, 4285.2, 4249, 4948, 5508, 7914, 113342, 0
660.001582, 9.999953, 69288, 1625, 4266.7, 4238, 4945, 5643, 8674, 86274, 0
670.001596, 10.000014, 68422, 1198, 4321.1, 4263, 5013, 6338, 14373, 70118, 0
680.001668, 10.000072, 68993, 1409, 4314.2, 4267, 4981, 5695, 12730, 79794, 0
690.002114, 10.000446, 69597, 2015, 4254.2, 4235, 4932, 5508, 7823, 86576, 0
700.001627, 9.999513, 69781, 1416, 4271.4, 4250, 4978, 5596, 10054, 23259, 0
710.001671, 10.000044, 68808, 1362, 4287.1, 4257, 5020, 5935, 12609, 43851, 0
720.001651, 9.99998, 67872, 1675, 4374.8, 4357, 5041, 5552, 10629, 34458, 0
730.001591, 9.99994, 68513, 1090, 4289.2, 4263, 5014, 5725, 10265, 28003, 0
740.003406, 10.001815, 68979, 943, 4293.2, 4246, 4979, 5863, 14757, 108444, 0
750.000645, 9.997239, 70008, 281, 4231.6, 4211, 4900, 5553, 7529, 108438, 0
760.001593, 10.000948, 67614, 1280, 4371.7, 4340, 5088, 5781, 8690, 86038, 0
770.001601, 10.000008, 67547, 1640, 4382.5, 4341, 5122, 6188, 10062, 83745, 0
780.001613, 10.000012, 66081, 1833, 4476.0, 4446, 5120, 5623, 8070, 108401, 0
790.00159, 9.999977, 67855, 1253, 4409.6, 4374, 5115, 5792, 9869, 27674, 0
800.001568, 9.999978, 66191, 705, 4450.3, 4401, 5151, 6267, 17362, 41657, 0
810.001675, 10.000107, 68255, 214, 4335.9, 4304, 5034, 5757, 9604, 73397, 0
820.001632, 9.999957, 69551, 639, 4259.9, 4229, 4954, 5854, 8904, 20339, 0
830.001608, 9.999976, 68540, 1115, 4294.2, 4272, 5001, 5892, 8502, 65463, 0
840.001585, 9.999977, 69199, 1672, 4316.4, 4295, 5012, 5979, 9513, 17893, 0
850.001571, 9.999986, 69565, 1266, 4245.5, 4223, 4917, 5425, 8713, 93939, 0
860.001615, 10.000044, 68801, 1338, 4286.4, 4232, 5001, 6369, 13041, 27828, 0
870.0016, 9.999985, 69052, 911, 4286.7, 4264, 4990, 5877, 8196, 108668, 0
880.001745, 10.000145, 69565, 980, 4286.0, 4253, 4970, 5752, 9820, 48379, 0
890.00164, 9.999895, 68995, 1540, 4271.1, 4246, 4959, 5731, 10507, 33273, 0
900.001618, 9.999978, 68990, 1540, 4286.5, 4259, 5008, 5961, 8327, 87891, 0
901.004098, 1.00248, 5800, 1851, 4294.0, 4269, 4983, 5777, 8574, 84648, 0
