elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
300.001721, 10.000085, 704, 1355, 4240.7, 4192, 4888, 5645, 14470, 15701, 0
310.001589, 9.999868, 707, 2551, 4228.5, 4176, 4911, 5901, 14470, 15701, 0
320.001609, 10.00002, 703, 2831, 4148.6, 4135, 4836, 5175, 7507, 7545, 0
330.001657, 10.000048, 642, 956, 4143.2, 4154, 4758, 5064, 8109, 8272, 0
340.001578, 9.999921, 715, 956, 4136.6, 4151, 4825, 5229, 7065, 7393, 0
350.001606, 10.000028, 659, 2327, 4215.9, 4230, 4953, 5338, 7340, 7997, 0
360.001587, 9.999981, 709, 742, 4232.1, 4236, 4983, 5398, 6702, 7997, 0
370.001598, 10.000011, 647, 742, 4255.9, 4241, 4952, 5785, 7974, 16040, 0
380.00161, 10.000012, 693, 1834, 4203.8, 4191, 4951, 5457, 7873, 7974, 0
390.001611, 10.000001, 689, 751, 4215.3, 4197, 4903, 6116, 8450, 8591, 0
400.001655, 10.000044, 627, 1960, 4589.7, 4356, 5858, 12043, 12482, 12754, 0
410.001588, 9.999933, 709, 1960, 4314.1, 4306, 5085, 5908, 7036, 7926, 0
420.00162, 10.000032, 745, 1078, 4229.1, 4199, 5012, 6040, 6777, 6990, 0
430.001617, 9.999997, 671, 1078, 4190.1, 4136, 4910, 7339, 11145, 11658, 0
440.001569, 9.999952, 730, 2704, 4171.5, 4138, 4865, 5485, 7881, 8659, 0
450.001604, 10.000035, 703, 1678, 4070.0, 4064, 4730, 5259, 6533, 6866, 0
460.001654, 10.00005, 695, 2528, 4164.2, 4145, 4818, 5759, 6533, 6766, 0
470.001628, 9.999974, 694, 2094, 4185.5, 4154, 4940, 5802, 7685, 14099, 0
480.001672, 10.000044, 656, 1363, 4170.1, 4152, 4911, 5549, 7685, 14099, 0
490.001588, 9.999916, 652, 1363, 4148.4, 4114, 4822, 6561, 9748, 13608, 0
500.001627, 10.000039, 645, 2567, 4169.8, 4142, 4847, 5466, 9219, 9748, 0
510.001574, 9.999947, 713, 2024, 4196.6, 4163, 4844, 5712, 8278, 9739, 0
520.001613, 10.000039, 704, 2238, 4189.4, 4125, 4883, 6544, 12192, 15144, 0
530.001608, 9.999995, 715, 1766, 4274.4, 4203, 4942, 7394, 13790, 15144, 0
540.001566, 9.999958, 682, 1766, 4275.9, 4250, 4939, 5977, 13276, 13790, 0
550.00158, 10.000014, 684, 2139, 4248.3, 4210, 4951, 5468, 7571, 8563, 0
560.001677, 10.000097, 668, 321, 4231.7, 4229, 4905, 5529, 6565, 8563, 0
570.001639, 9.999962, 710, 321, 4233.7, 4192, 4883, 6389, 11330, 34903, 0
580.001651, 10.000012, 686, 2221, 4269.2, 4268, 4924, 6209, 7734, 8106, 0
590.001602, 9.999951, 713, 2290, 4230.0, 4226, 4910, 5397, 7430, 8232, 0
600.001613, 10.000011, 716, 2416, 4296.2, 4248, 5013, 6144, 8572, 8855, 0
610.001601, 9.999988, 700, 2079, 4341.2, 4292, 5134, 7357, 8855, 11358, 0
620.00163, 10.000029, 659, 1514, 4335.6, 4268, 5056, 6151, 11310, 14898, 0
630.001608, 9.999978, 702, 2756, 4184.2, 4146, 4782, 5195, 11310, 14898, 0
640.001621, 10.000013, 695, 1691, 4129.7, 4128, 4762, 5369, 7158, 8003, 0
650.001629, 10.000008, 716, 1980, 4179.4, 4170, 4842, 5151, 7261, 8003, 0
660.001582, 9.999953, 654, 1980, 4148.3, 4116, 4809, 5419, 7467, 10986, 0
670.001596, 10.000014, 672, 2544, 4224.2, 4177, 4905, 6587, 13973, 15941, 0
680.001668, 10.000072, 679, 2552, 4207.9, 4183, 4860, 5475, 13973, 15941, 0
690.002114, 10.000446, 679, 2696, 4162.0, 4157, 4860, 5593, 7026, 7136, 0
700.001627, 9.999513, 666, 1620, 4181.3, 4139, 4851, 6442, 13668, 25161, 0
710.001671, 10.000044, 715, 1620, 4240.4, 4184, 4914, 5719, 25161, 31585, 0
720.001651, 9.99998, 649, 2585, 4341.4, 4255, 4983, 5553, 15624, 31585, 0
730.001591, 9.99994, 735, 1887, 4183.1, 4159, 4875, 5350, 11767, 15624, 0
740.003406, 10.001815, 652, 1508, 4337.4, 4165, 4887, 5804, 15889, 100034, 0
750.000645, 9.997239, 678, 2196, 4142.5, 4122, 4794, 5672, 6790, 7203, 0
760.001593, 10.000948, 692, 2112, 4267.7, 4215, 5012, 6378, 8360, 11210, 0
770.001601, 10.000008, 633, 1867, 4301.3, 4242, 5079, 6399, 7233, 11210, 0
780.001613, 10.000012, 688, 1808, 4428.6, 4371, 5057, 7587, 10980, 12439, 0
790.00159, 9.999977, 683, 734, 4409.1, 4309, 5119, 8246, 13020, 13034, 0
800.001568, 9.999978, 647, 230, 4397.4, 4298, 5112, 9531, 14836, 18749, 0
810.001675, 10.000107, 685, 230, 4229.7, 4208, 4909, 6483, 9531, 10383, 0
820.001632, 9.999957, 689, 2598, 4182.9, 4135, 4980, 5955, 8399, 9353, 0
830.001608, 9.999976, 706, 2429, 4220.2, 4175, 4870, 6161, 10476, 13599, 0
840.001585, 9.999977, 647, 2194, 4248.9, 4214, 4884, 5997, 10476, 13599, 0
850.001571, 9.999986, 688, 2295, 4180.3, 4165, 4801, 5472, 8556, 8664, 0
860.001615, 10.000044, 763, 1458, 4202.3, 4149, 5023, 6295, 15231, 18547, 0
870.0016, 9.999985, 670, 1064, 4185.8, 4162, 4977, 6815, 8366, 9009, 0
880.001745, 10.000145, 728, 1064, 4180.6, 4157, 4876, 5368, 9009, 11270, 0
890.00164, 9.999895, 694, 1807, 4204.1, 4176, 4890, 6941, 8471, 11270, 0
900.001618, 9.999978, 708, 1807, 4171.0, 4141, 4913, 5966, 7712, 8008, 0
901.004098, 1.00248, 56, 2854, 4159.1, 4154, 4811, 5354, 6409, 7712, 0
