elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
710.001269, 10.000037, 258307, 81, 903.6, 835, 1475, 2213, 6169, 100021, 0
720.001295, 10.000026, 262099, 78, 909.1, 832, 1508, 2367, 6232, 65435, 0
730.001166, 9.999871, 254109, 84, 917.5, 836, 1415, 2721, 8182, 65435, 0
740.001266, 10.0001, 252175, 76, 913.0, 833, 1538, 2554, 6995, 44361, 0
750.001393, 10.000127, 260057, 77, 914.3, 837, 1524, 2371, 7048, 76202, 0
760.001143, 9.99975, 257493, 84, 905.5, 833, 1431, 2375, 8721, 38004, 0
770.001202, 10.000059, 256931, 92, 906.4, 829, 1467, 2504, 7265, 75300, 0
780.001259, 10.000057, 260814, 75, 901.6, 837, 1408, 2132, 6434, 116436, 0
790.001292, 10.000033, 262830, 80, 897.0, 824, 1423, 2249, 5573, 133979, 0
800.001167, 9.999875, 255222, 80, 909.1, 833, 1404, 2461, 7278, 133979, 0
810.001351, 10.000184, 259844, 86, 905.0, 834, 1456, 2246, 8248, 41337, 0
820.001152, 9.999801, 256528, 89, 908.2, 835, 1444, 2401, 7866, 52469, 0
830.001143, 9.999991, 258943, 69, 921.2, 829, 1542, 2880, 8214, 96095, 0
840.00117, 10.000027, 255183, 90, 902.7, 833, 1376, 2338, 8248, 54515, 0
850.003636, 10.002466, 255613, 89, 919.8, 839, 1474, 2396, 8001, 73469, 0
860.001388, 9.997752, 258934, 91, 910.9, 834, 1468, 2267, 6853, 99337, 0
870.001229, 9.999841, 257858, 83, 899.1, 827, 1475, 2172, 5934, 123783, 0
880.001157, 9.999928, 268140, 77, 895.6, 826, 1427, 2206, 6031, 76964, 0
890.001268, 10.000111, 256518, 82, 895.4, 822, 1411, 2316, 7380, 64682, 0
900.001172, 9.999904, 258844, 92, 906.3, 836, 1488, 2244, 5973, 63188, 0
901.022536, 1.021364, 10829, 92, 906.7, 836, 1487, 2278, 5999, 114356, 0
