elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
690.001367, 10.000123, 60693, 92, 1034.9, 969, 1469, 2726, 7334, 65428, 0
700.002661, 10.001294, 62670, 107, 1005.2, 954, 1376, 2336, 7273, 119401, 0
710.001216, 9.998555, 62360, 125, 1007.3, 949, 1356, 2495, 7938, 73553, 0
720.001268, 10.000052, 60746, 100, 1036.2, 963, 1437, 2519, 7482, 142480, 0
730.001248, 9.99998, 61194, 103, 1021.6, 958, 1488, 2522, 6896, 117250, 0
740.001302, 10.000054, 61070, 127, 1014.0, 957, 1389, 2518, 9226, 41951, 0
750.001334, 10.000032, 61848, 106, 1008.7, 956, 1371, 2513, 7571, 87017, 0
760.00129, 9.999956, 61380, 95, 1027.4, 962, 1455, 2565, 7510, 105141, 0
770.001346, 10.000056, 61167, 128, 1030.2, 964, 1558, 2436, 7920, 87989, 0
780.001295, 9.999949, 60855, 80, 1030.9, 964, 1473, 2733, 8616, 31651, 0
790.001257, 9.999962, 62374, 85, 1016.8, 949, 1501, 2488, 8529, 102541, 0
800.001455, 10.000198, 60810, 83, 1034.1, 960, 1599, 2612, 8835, 26905, 0
810.006212, 10.004757, 61473, 136, 1029.2, 959, 1615, 2551, 7738, 10637, 0
820.001239, 9.995027, 62285, 135, 1004.3, 948, 1369, 2436, 7589, 62601, 0
830.001244, 10.000005, 61684, 92, 1013.2, 961, 1427, 2357, 6077, 81029, 0
840.001317, 10.000073, 60667, 115, 1046.1, 969, 1503, 2715, 9300, 133144, 0
850.001282, 9.999965, 60154, 108, 1029.3, 962, 1430, 2733, 7922, 75397, 0
860.001463, 10.000181, 62370, 84, 1009.6, 948, 1522, 2717, 6654, 24948, 0
870.001324, 9.999861, 60812, 99, 1025.2, 951, 1440, 2614, 9419, 103169, 0
880.001242, 9.999918, 61832, 97, 1016.5, 952, 1516, 2480, 7322, 61033, 0
890.001346, 10.000104, 62230, 93, 1001.2, 940, 1575, 2465, 5900, 29622, 0
900.001215, 9.999869, 61133, 126, 1022.9, 967, 1543, 2442, 5486, 16345, 0
901.010958, 1.009743, 4376, 126, 1038.4, 969, 1612, 2527, 5738, 121936, 0
