elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
710.001216, 9.998555, 248207, 68, 936.4, 880, 1290, 2374, 7576, 73501, 0
720.001268, 10.000052, 243078, 84, 956.8, 893, 1353, 2415, 7571, 142447, 0
730.001248, 9.99998, 250777, 97, 952.3, 891, 1390, 2442, 7106, 63299, 0
740.001302, 10.000054, 245495, 76, 953.8, 889, 1334, 2453, 10368, 87117, 0
750.001334, 10.000032, 242513, 101, 947.0, 889, 1323, 2435, 7621, 151731, 0
760.00129, 9.999956, 244823, 93, 953.7, 894, 1414, 2404, 6771, 105184, 0
770.001346, 10.000056, 241217, 89, 965.8, 898, 1517, 2408, 7584, 87917, 0
780.001295, 9.999949, 241711, 73, 963.8, 894, 1396, 2628, 8352, 90608, 0
790.001257, 9.999962, 248256, 76, 950.0, 884, 1435, 2398, 7534, 91440, 0
800.001455, 10.000198, 244396, 76, 966.9, 892, 1573, 2535, 8087, 27519, 0
810.006212, 10.004757, 249124, 91, 958.6, 888, 1472, 2444, 8055, 62594, 0
820.001239, 9.995027, 247339, 88, 935.8, 878, 1290, 2305, 8410, 81223, 0
830.001244, 10.000005, 245930, 79, 952.5, 894, 1394, 2309, 5888, 81223, 0
840.001317, 10.000073, 245272, 85, 972.8, 898, 1426, 2555, 8306, 133269, 0
850.001282, 9.999965, 241199, 90, 968.7, 893, 1386, 2627, 7857, 82431, 0
860.001463, 10.000181, 245445, 78, 944.8, 880, 1428, 2587, 7336, 66080, 0
870.001324, 9.999861, 241255, 93, 958.7, 885, 1370, 2526, 9775, 103576, 0
880.001242, 9.999918, 248225, 83, 950.8, 886, 1433, 2403, 7519, 123305, 0
890.001346, 10.000104, 249813, 81, 938.1, 877, 1493, 2350, 5898, 82954, 0
900.001215, 9.999869, 242833, 95, 957.1, 900, 1456, 2345, 5481, 122120, 0
901.010958, 1.009743, 12074, 95, 958.7, 899, 1470, 2397, 5755, 122120, 0
