elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
520.001601, 10.000007, 71947, 1116, 4044.1, 4014, 4646, 5286, 8049, 243653, 0
530.001743, 10.000142, 73037, 1482, 4107.9, 4073, 4788, 6086, 13475, 23414, 0
540.00158, 9.999837, 72870, 1672, 4041.4, 4011, 4661, 5228, 13103, 45600, 0
550.001746, 10.000166, 73029, 633, 4072.7, 4029, 4671, 6242, 13268, 101312, 0
560.00171, 9.999964, 73159, 481, 4053.5, 4021, 4689, 5735, 21183, 65350, 0
570.001557, 9.999847, 71041, 268, 4090.9, 4029, 4826, 5966, 10084, 261053, 0
580.001599, 10.000042, 72041, 1188, 4110.7, 4065, 4830, 5875, 8524, 112897, 0
590.001909, 10.00031, 73428, 445, 4097.6, 4060, 4763, 5912, 10615, 97062, 0
600.001579, 9.99967, 72623, 785, 4014.6, 3999, 4628, 5014, 7001, 262314, 0
610.001556, 9.999977, 72888, 1672, 4053.3, 4019, 4638, 5203, 13198, 99774, 0
620.0016, 10.000044, 74672, 1426, 4028.4, 4005, 4668, 5656, 10547, 46868, 0
630.001579, 9.999979, 72632, 438, 4023.4, 3996, 4668, 5475, 8394, 273147, 0
640.002264, 10.000685, 74599, 953, 4015.5, 3985, 4670, 5482, 12727, 41368, 0
650.000885, 9.998621, 72283, 321, 4024.8, 4003, 4626, 5188, 8116, 278280, 0
660.001746, 10.000861, 72480, 1114, 4100.7, 4071, 4800, 5654, 9826, 95280, 0
670.001615, 9.999869, 71628, 526, 4116.0, 4079, 4926, 6535, 11469, 26904, 0
680.001712, 10.000097, 75232, 526, 3999.6, 3982, 4649, 5302, 10768, 116634, 0
690.001976, 10.000264, 71747, 437, 4045.6, 4025, 4640, 5008, 7824, 285217, 0
700.001543, 9.999567, 71082, 483, 4163.1, 4098, 4960, 6360, 13666, 111879, 0
710.001696, 10.000153, 72586, 478, 4146.6, 4078, 4925, 7130, 17272, 47239, 0
720.001999, 10.000303, 71994, 381, 4060.5, 4023, 4704, 5893, 26780, 55532, 0
730.001985, 9.999986, 73319, 1810, 4041.8, 4024, 4665, 5150, 7080, 122201, 0
740.002233, 10.000248, 72636, 821, 4066.5, 4018, 4750, 6277, 9110, 127635, 0
750.000617, 9.998384, 73510, 1498, 4044.1, 4022, 4695, 5610, 7985, 117801, 0
760.001652, 10.001035, 72721, 1657, 4050.8, 4010, 4667, 5268, 11109, 84352, 0
770.002592, 10.00094, 74002, 764, 4026.8, 4003, 4628, 5194, 7409, 99080, 0
780.001587, 9.998995, 73708, 515, 4049.2, 4017, 4667, 5125, 12451, 147811, 0
790.003511, 10.001924, 71061, 1499, 4079.5, 4052, 4703, 5170, 8217, 268077, 0
800.000709, 9.997198, 72511, 443, 4151.9, 4076, 4951, 6672, 13643, 117220, 0
810.001744, 10.001035, 71328, 346, 4092.8, 4042, 4828, 6439, 19301, 52586, 0
820.001964, 10.00022, 72692, 1201, 4073.8, 4036, 4724, 6278, 13709, 32832, 0
830.001613, 9.999649, 72794, 1412, 4122.9, 4076, 4808, 5944, 15218, 84633, 0
840.001853, 10.00024, 70840, 336, 4126.7, 4091, 4850, 5983, 10887, 108873, 0
850.001619, 9.999766, 74860, 1152, 3998.6, 3976, 4607, 5088, 8106, 87484, 0
860.001968, 10.000349, 71673, 311, 4093.0, 4056, 4727, 5661, 13273, 207331, 0
870.002529, 10.000561, 71968, 599, 4108.7, 4070, 4794, 5721, 9611, 198017, 0
880.001618, 9.999089, 71976, 515, 4060.4, 4030, 4673, 5587, 16856, 58532, 0
890.001555, 9.999937, 73845, 1345, 4079.1, 4045, 4665, 5334, 11491, 122564, 0
900.001558, 10.000003, 72557, 1180, 4072.5, 4060, 4675, 5028, 7312, 261864, 0
901.00449, 1.002932, 5628, 1070, 4068.9, 4053, 4671, 5027, 7254, 255162, 0
