elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
400.001503, 10.000041, 1001, 2680, 2956.9, 2933, 3082, 3525, 7318, 7640, 0
410.001489, 9.999986, 1026, 2518, 2946.2, 2928, 3068, 3636, 5877, 9021, 0
420.001416, 9.999927, 1038, 1699, 3027.4, 2946, 3164, 4058, 7357, 76552, 0
430.001441, 10.000025, 971, 362, 2948.2, 2913, 3201, 4517, 11833, 18059, 0
440.001418, 9.999977, 1008, 936, 2994.2, 2962, 3116, 3727, 8245, 18059, 0
450.001431, 10.000013, 997, 252, 2941.5, 2938, 3076, 3395, 3886, 3946, 0
460.001507, 10.000076, 957, 2230, 2939.7, 2913, 3048, 3940, 6903, 8057, 0
470.001445, 9.999938, 994, 1424, 2925.9, 2923, 3056, 3586, 5368, 5577, 0
480.001462, 10.000017, 969, 2461, 2951.5, 2932, 3069, 3980, 5286, 5494, 0
490.001443, 9.999981, 951, 243, 2967.4, 2939, 3069, 3685, 6756, 15409, 0
500.001433, 9.99999, 986, 2383, 2929.7, 2915, 3059, 3546, 4114, 7329, 0
510.001413, 9.99998, 1042, 2640, 2926.7, 2895, 3017, 3854, 7877, 8251, 0
520.001442, 10.000029, 973, 2261, 2912.8, 2896, 3057, 3755, 4026, 4244, 0
530.001435, 9.999993, 1004, 1445, 2883.2, 2878, 3199, 3422, 4491, 4492, 0
540.001442, 10.000007, 968, 1391, 2942.2, 2911, 3237, 3809, 4889, 5725, 0
550.001443, 10.000001, 979, 2250, 2969.7, 2938, 3232, 4169, 5561, 5958, 0
560.001461, 10.000018, 976, 1354, 2917.6, 2908, 3251, 3414, 3813, 13258, 0
570.001461, 10.0, 973, 163, 3047.1, 2975, 3325, 4032, 13258, 58798, 0
580.001478, 10.000017, 965, 2105, 2986.4, 2949, 3307, 3566, 7969, 15130, 0
590.001566, 10.000088, 942, 2476, 3022.5, 2960, 3342, 4608, 6220, 6846, 0
600.001417, 9.999851, 1007, 1792, 3150.8, 3043, 4438, 4700, 7596, 14753, 0
610.001455, 10.000038, 1008, 308, 2927.1, 2908, 3180, 4061, 8002, 8738, 0
620.001476, 10.000021, 985, 263, 2952.4, 2934, 3333, 3846, 6044, 6160, 0
630.001409, 9.999933, 948, 263, 3090.4, 3003, 3596, 5283, 8302, 8442, 0
640.001494, 10.000085, 1009, 1530, 3039.6, 2990, 3402, 4029, 8018, 9749, 0
650.00147, 9.999976, 996, 557, 2932.6, 2936, 3083, 3184, 3554, 4838, 0
660.001417, 9.999947, 1008, 1907, 2927.5, 2911, 3278, 4038, 5240, 5288, 0
670.00142, 10.000003, 996, 1567, 2988.9, 2939, 3310, 3682, 10181, 47016, 0
680.001464, 10.000044, 990, 2527, 2975.3, 2955, 3089, 3790, 6687, 9077, 0
690.001409, 9.999945, 859, 2191, 3169.6, 3167, 3429, 4029, 5607, 5625, 0
700.001413, 10.000004, 893, 1507, 3094.9, 3072, 3458, 4122, 6718, 8628, 0
710.001473, 10.00006, 948, 2469, 3013.0, 2973, 3293, 3437, 3820, 3923, 0
720.00143, 9.999957, 975, 1753, 2977.2, 2944, 3277, 3397, 4613, 5733, 0
730.001431, 10.000001, 995, 2327, 3043.3, 3000, 3342, 3956, 4892, 6337, 0
740.001441, 10.00001, 929, 299, 3005.8, 2944, 3302, 4765, 7000, 12061, 0
750.001487, 10.000046, 1018, 299, 2946.8, 2927, 3070, 3894, 7394, 8055, 0
760.00143, 9.999943, 970, 171, 2892.7, 2907, 3200, 3310, 3484, 3497, 0
770.001448, 10.000018, 972, 333, 2896.4, 2893, 3180, 3461, 6892, 9295, 0
780.001402, 9.999954, 1041, 541, 2906.1, 2883, 3159, 3350, 5674, 9559, 0
790.001431, 10.000029, 1013, 2160, 2902.0, 2893, 3258, 3724, 4595, 6444, 0
800.001434, 10.000003, 972, 2178, 2984.7, 2950, 3372, 4197, 6444, 7008, 0
810.001456, 10.000022, 976, 2132, 2979.0, 2944, 3084, 3576, 8387, 10427, 0
820.00203, 10.000574, 1027, 1885, 3020.0, 2934, 3096, 3546, 7450, 79171, 0
830.001473, 9.999443, 937, 2350, 3041.2, 3025, 3393, 3805, 4814, 5395, 0
840.001459, 9.999986, 907, 2244, 3129.3, 3122, 3367, 3497, 4416, 9403, 0
850.001448, 9.999989, 1009, 916, 2927.3, 2891, 3269, 3553, 8035, 21453, 0
860.001408, 9.99996, 963, 916, 2949.6, 2908, 3247, 4444, 9470, 21453, 0
870.001443, 10.000035, 904, 1943, 3201.7, 3158, 3427, 3893, 6801, 39715, 0
880.001431, 9.999988, 891, 2449, 3127.1, 3111, 3392, 3495, 3612, 3795, 0
890.001433, 10.000002, 964, 2824, 3194.0, 3192, 3428, 3544, 3632, 4222, 0
900.001447, 10.000014, 930, 1317, 3109.5, 3058, 3471, 5171, 8968, 9708, 0
901.006131, 1.004684, 95, 1317, 3076.2, 3025, 3423, 5171, 8968, 9708, 0
